msec,sec,bandwidth_mib_s,iops,clat_avg_us,workload,run,result_set,source_file
79000.0,79.0,,,284.128,rand_read,1,rand_read_120s_repeat3,results\sustained_smoke\rand_read_120s_repeat3\rand_read_120s_repeat3_sustained_run1.json
79001.0,79.001,151.4921875,38782.0,,rand_read,1,rand_read_120s_repeat3,results\sustained_smoke\rand_read_120s_repeat3\rand_read_120s_repeat3_sustained_run1.json
80000.0,80.0,,,321.834,rand_read,1,rand_read_120s_repeat3,results\sustained_smoke\rand_read_120s_repeat3\rand_read_120s_repeat3_sustained_run1.json
80001.0,80.001,128.18359375,32815.0,,rand_read,1,rand_read_120s_repeat3,results\sustained_smoke\rand_read_120s_repeat3\rand_read_120s_repeat3_sustained_run1.json
81000.0,81.0,,,395.017,rand_read,1,rand_read_120s_repeat3,results\sustained_smoke\rand_read_120s_repeat3\rand_read_120s_repeat3_sustained_run1.json
81001.0,81.001,102.48828125,26248.0,,rand_read,1,rand_read_120s_repeat3,results\sustained_smoke\rand_read_120s_repeat3\rand_read_120s_repeat3_sustained_run1.json
82000.0,82.0,109.1513671875,27942.0,368.587,rand_read,1,rand_read_120s_repeat3,results\sustained_smoke\rand_read_120s_repeat3\rand_read_120s_repeat3_sustained_run1.json
83000.0,83.0,,,566.432,rand_read,1,rand_read_120s_repeat3,results\sustained_smoke\rand_read_120s_repeat3\rand_read_120s_repeat3_sustained_run1.json
83001.0,83.001,72.078125,18452.0,,rand_read,1,rand_read_120s_repeat3,results\sustained_smoke\rand_read_120s_repeat3\rand_read_120s_repeat3_sustained_run1.json
84000.0,84.0,38.2724609375,9797.0,1025.416,rand_read,1,rand_read_120s_repeat3,results\sustained_smoke\rand_read_120s_repeat3\rand_read_120s_repeat3_sustained_run1.json
85000.0,85.0,94.7587890625,24258.0,413.496,rand_read,1,rand_read_120s_repeat3,results\sustained_smoke\rand_read_120s_repeat3\rand_read_120s_repeat3_sustained_run1.json
86001.0,86.001,80.7041015625,20660.0,472.315,rand_read,1,rand_read_120s_repeat3,results\sustained_smoke\rand_read_120s_repeat3\rand_read_120s_repeat3_sustained_run1.json
87000.0,87.0,57.6357421875,14754.0,717.402,rand_read,1,rand_read_120s_repeat3,results\sustained_smoke\rand_read_120s_repeat3\rand_read_120s_repeat3_sustained_run1.json
88000.0,88.0,,,372.512,rand_read,1,rand_read_120s_repeat3,results\sustained_smoke\rand_read_120s_repeat3\rand_read_120s_repeat3_sustained_run1.json
88001.0,88.001,108.75,27840.0,,rand_read,1,rand_read_120s_repeat3,results\sustained_smoke\rand_read_120s_repeat3\rand_read_120s_repeat3_sustained_run1.json
89000.0,89.0,,,502.907,rand_read,1,rand_read_120s_repeat3,results\sustained_smoke\rand_read_120s_repeat3\rand_read_120s_repeat3_sustained_run1.json
89001.0,89.001,80.7734375,20678.0,,rand_read,1,rand_read_120s_repeat3,results\sustained_smoke\rand_read_120s_repeat3\rand_read_120s_repeat3_sustained_run1.json
90000.0,90.0,59.7197265625,15288.0,614.152,rand_read,1,rand_read_120s_repeat3,results\sustained_smoke\rand_read_120s_repeat3\rand_read_120s_repeat3_sustained_run1.json
91000.0,91.0,103.8515625,26586.0,380.463,rand_read,1,rand_read_120s_repeat3,results\sustained_smoke\rand_read_120s_repeat3\rand_read_120s_repeat3_sustained_run1.json
92000.0,92.0,101.0859375,25878.0,391.764,rand_read,1,rand_read_120s_repeat3,results\sustained_smoke\rand_read_120s_repeat3\rand_read_120s_repeat3_sustained_run1.json
93000.0,93.0,102.578125,26260.0,388.749,rand_read,1,rand_read_120s_repeat3,results\sustained_smoke\rand_read_120s_repeat3\rand_read_120s_repeat3_sustained_run1.json
94000.0,94.0,,,358.672,rand_read,1,rand_read_120s_repeat3,results\sustained_smoke\rand_read_120s_repeat3\rand_read_120s_repeat3_sustained_run1.json
94001.0,94.001,114.24609375,29247.0,,rand_read,1,rand_read_120s_repeat3,results\sustained_smoke\rand_read_120s_repeat3\rand_read_120s_repeat3_sustained_run1.json
95000.0,95.0,102.5400390625,26250.0,386.917,rand_read,1,rand_read_120s_repeat3,results\sustained_smoke\rand_read_120s_repeat3\rand_read_120s_repeat3_sustained_run1.json
96000.0,96.0,,,370.821,rand_read,1,rand_read_120s_repeat3,results\sustained_smoke\rand_read_120s_repeat3\rand_read_120s_repeat3_sustained_run1.json
96001.0,96.001,106.95703125,27381.0,,rand_read,1,rand_read_120s_repeat3,results\sustained_smoke\rand_read_120s_repeat3\rand_read_120s_repeat3_sustained_run1.json
97000.0,97.0,96.365234375,24669.0,423.129,rand_read,1,rand_read_120s_repeat3,results\sustained_smoke\rand_read_120s_repeat3\rand_read_120s_repeat3_sustained_run1.json
98000.0,98.0,,,311.714,rand_read,1,rand_read_120s_repeat3,results\sustained_smoke\rand_read_120s_repeat3\rand_read_120s_repeat3_sustained_run1.json
98001.0,98.001,140.51171875,35971.0,,rand_read,1,rand_read_120s_repeat3,results\sustained_smoke\rand_read_120s_repeat3\rand_read_120s_repeat3_sustained_run1.json
99000.0,99.0,146.2353515625,37436.0,292.801,rand_read,1,rand_read_120s_repeat3,results\sustained_smoke\rand_read_120s_repeat3\rand_read_120s_repeat3_sustained_run1.json
100000.0,100.0,,,269.125,rand_read,1,rand_read_120s_repeat3,results\sustained_smoke\rand_read_120s_repeat3\rand_read_120s_repeat3_sustained_run1.json
100001.0,100.001,164.6953125,42162.0,,rand_read,1,rand_read_120s_repeat3,results\sustained_smoke\rand_read_120s_repeat3\rand_read_120s_repeat3_sustained_run1.json
101000.0,101.0,,,277.678,rand_read,1,rand_read_120s_repeat3,results\sustained_smoke\rand_read_120s_repeat3\rand_read_120s_repeat3_sustained_run1.json
101001.0,101.001,156.8515625,40154.0,,rand_read,1,rand_read_120s_repeat3,results\sustained_smoke\rand_read_120s_repeat3\rand_read_120s_repeat3_sustained_run1.json
102000.0,102.0,125.07421875,32019.0,326.455,rand_read,1,rand_read_120s_repeat3,results\sustained_smoke\rand_read_120s_repeat3\rand_read_120s_repeat3_sustained_run1.json
103000.0,103.0,93.5693359375,23953.0,452.247,rand_read,1,rand_read_120s_repeat3,results\sustained_smoke\rand_read_120s_repeat3\rand_read_120s_repeat3_sustained_run1.json
104000.0,104.0,,,329.787,rand_read,1,rand_read_120s_repeat3,results\sustained_smoke\rand_read_120s_repeat3\rand_read_120s_repeat3_sustained_run1.json
104001.0,104.001,123.2041015625,31540.0,,rand_read,1,rand_read_120s_repeat3,results\sustained_smoke\rand_read_120s_repeat3\rand_read_120s_repeat3_sustained_run1.json
105000.0,105.0,,,374.154,rand_read,1,rand_read_120s_repeat3,results\sustained_smoke\rand_read_120s_repeat3\rand_read_120s_repeat3_sustained_run1.json
105001.0,105.001,105.1982421875,26930.0,,rand_read,1,rand_read_120s_repeat3,results\sustained_smoke\rand_read_120s_repeat3\rand_read_120s_repeat3_sustained_run1.json
106000.0,106.0,66.2685546875,16964.0,567.334,rand_read,1,rand_read_120s_repeat3,results\sustained_smoke\rand_read_120s_repeat3\rand_read_120s_repeat3_sustained_run1.json
107000.0,107.0,104.8896484375,26851.0,373.979,rand_read,1,rand_read_120s_repeat3,results\sustained_smoke\rand_read_120s_repeat3\rand_read_120s_repeat3_sustained_run1.json
108000.0,108.0,91.50390625,23425.0,,rand_read,1,rand_read_120s_repeat3,results\sustained_smoke\rand_read_120s_repeat3\rand_read_120s_repeat3_sustained_run1.json
108002.0,108.002,,,430.185,rand_read,1,rand_read_120s_repeat3,results\sustained_smoke\rand_read_120s_repeat3\rand_read_120s_repeat3_sustained_run1.json
109000.0,109.0,,,484.514,rand_read,1,rand_read_120s_repeat3,results\sustained_smoke\rand_read_120s_repeat3\rand_read_120s_repeat3_sustained_run1.json
109001.0,109.001,82.2529296875,21056.0,,rand_read,1,rand_read_120s_repeat3,results\sustained_smoke\rand_read_120s_repeat3\rand_read_120s_repeat3_sustained_run1.json
110000.0,110.0,102.25390625,26177.0,377.753,rand_read,1,rand_read_120s_repeat3,results\sustained_smoke\rand_read_120s_repeat3\rand_read_120s_repeat3_sustained_run1.json
